"id_discente","curso","ano_colacao","campus"
*******870,QU�MICA LICENCIATURA ,2022,Itajuba
*******064,Sistemas de Informacao,2022,Itajuba
*******176,Sistemas de Informacao,2022,Itajuba
*******304,Sistemas de Informacao,2022,Itajuba
*******490,Sistemas de Informacao,2022,Itajuba
*******536,Sistemas de Informacao,2022,Itajuba
*******774,Sistemas de Informacao,2022,Itajuba
*******836,Sistemas de Informacao,2022,Itajuba
*******838,Sistemas de Informacao,2022,Itajuba
*******842,Sistemas de Informacao,2022,Itajuba
**188,Sistemas de Informacao,2022,Itajuba
**497,Sistemas de Informacao,2022,Itajuba
